Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Label
,Carol,Walker,44,Female,8517 Holland Fall,Louisville,19458795003,carol.walker@kag.com,Savings,3346.66,6/16/2001,4/19/2023,150,4/27/2023,Deposit,3401.22,6747.88,1
151,Richard,King,32,Male,Address_151,Austin,19458795004,richard.king@kag.com,Savings,3507.67,3/27/2009,8/1/2023,151,9/6/2023,Deposit,4343.78,-836.11,0
152,Emily,Anderson,62,Male,Address_152,Tucson,19458795005,emily.anderson@kag.com,Savings,6043.08,10/31/2018,8/6/2023,152,2/17/2023,,2968.06,3075.02,1
153,Joshua,Mitchell,49,Other,Address_153,New York,19458795006,joshua.mitchell@kag.com,Current,2694.82,8/11/2008,12/10/2023,153,8/1/2023,Transfer,2841.01,5535.83,0
154,Ronald,Harris,58,Female,Address_154,San Jose,19458795007,ronald.harris@kag.com,Savings,370.5,4/11/2018,7/1/2023,154,9/16/2023,Deposit,4369.82,-3999.32,0
155,Emily,Scott,24,Male,Address_155,Atlanta,19458795008,emily.scott@kag.com,Savings,9626.52,5/13/2006,12/8/2023,155,1/24/2023,Withdrawal,85.18,9541.34,0
156,Patricia,Davis,61,Male,Address_156,Oklahoma City,19458795009,patricia.davis@kag.com,Savings,7512.88,7/4/2016,2/6/2023,156,8/24/2023,Transfer,2399.11,5113.77,0
157,Ashley,Rodriguez,61,Other,Address_157,New York,19458795010,ashley.rodriguez@kag.com,Current,1437.76,5/27/2011,12/12/2023,157,7/16/2023,Transfer,4351.67,-2913.91,0
158,Paul,Dennis,,Female,Address_158,Chicago,19458795011,paul.torres@kag.com,Current,4606.05,3/21/2003,5/30/2023,158,12/23/2023,Withdrawal,988.79,5594.84,1
159,Daniel,Mitchell,40,Male,Address_159,Seattle,19458795012,daniel.mitchell@kag.com,Current,720.95,12/20/2001,4/7/2023,159,2/2/2023,Transfer,4790.47,-4069.52,0
160,Joshua,Hall,64,Male,Address_160,Columbus,19458795013,joshua.hall@kag.com,Savings,375.78,10/11/2009,1/24/2023,160,11/22/2023,Withdrawal,3705.6,4081.38,0
161,Brian,Hill,18,Male,Address_161,Milwaukee,19458795014,brian.hill@kag.com,Current,570.37,12/27/2015,11/21/2023,161,6/24/2023,Deposit,3814.49,-3244.12,0
162,Joseph,Young,49,Male,Address_162,Portland,19458795015,joseph.young@kag.com,Current,7582.2,6/28/2000,12/10/2023,162,2/22/2023,Transfer,3330.73,4251.47,0
163,Kevin,Taylor,58,Male,Address_163,San Francisco,19458795016,kevin.taylor@kag.com,Savings,4504.75,12/27/2020,12/21/2023,163,6/22/2023,Withdrawal,2242.9,6747.65,0
164,Mark,Wright,43,Male,Address_164,Memphis,19458795017,mark.wright@kag.com,Savings,8459.53,11/7/2004,5/2/2023,164,7/30/2023,Deposit,2310.17,10769.7,0
165,Margaret,Torres,65,Female,Address_165,Mesa,19458795018,margaret.torres@kag.com,Current,3121.63,1/8/2000,3/27/2023,165,11/9/2023,Deposit,4197.15,-1075.52,0
166,Richard,Jackson,26,Other,Address_166,Atlanta,19458795019,richard.jackson@kag.com,Current,7775.69,2/5/2017,6/10/2023,166,8/1/2023,Deposit,704.31,8480.0,0
167,Emily,Baker,33,Other,Address_167,Detroit,19458795020,emily.baker@kag.com,Savings,871.55,10/25/2015,1/17/2023,167,7/17/2023,Transfer,2615.12,-1743.57,0
168,John,Lewis,48,Other,Address_168,San Francisco,19458795021,john.lewis@kag.com,Current,6387.57,3/24/2011,9/1/2023,168,10/23/2023,Deposit,1556.64,7944.21,0
169,Lisa,Miller,19,Male,,Washington,19458795022,lisa.miller@kag.com,,3669.96,11/27/2007,9/25/2023,169,09/13/1985,Deposit,4921.74,8591.7,1
170,Betty,Ramirez,49,Other,Address_170,Boston,19458795023,betty.ramirez@kag.com,Savings,2839.58,8/29/2020,10/13/2023,170,2/18/2023,Deposit,28.43,2811.15,0
171,Mary,Rodriguez,27,Female,Address_171,Los Angeles,19458795024,mary.rodriguez@kag.com,Savings,8169.58,6/24/2018,8/6/2023,171,1/14/2023,Withdrawal,327.73,7841.85,0
172,Carol,Ramirez,42,Male,Address_172,Washington,19458795025,carol.ramirez@kag.com,Savings,614.03,8/14/2021,1/6/2023,172,7/25/2023,Transfer,4837.27,5451.3,0
173,Brian,Garcia,35,Female,Address_173,Phoenix,19458795026,brian.garcia@kag.com,Current,9500.36,4/13/2010,9/24/2023,173,7/13/2023,Deposit,2723.52,6776.84,0
174,Jennifer,Lewis,62,Male,Address_174,Houston,19458795027,jennifer.lewis@kag.com,Savings,7876.9,8/30/2002,8/23/2023,174,10/8/2023,Transfer,701.29,8578.19,0
175,Betty,Taylor,51,Male,Address_175,Mesa,19458795028,betty.taylor@kag.com,Savings,3620.53,4/21/2016,5/4/2023,175,9/17/2023,Deposit,2248.72,1371.81,0
176,Betty,Thomas,46,Other,Address_176,Philadelphia,19458795029,betty.thomas@kag.com,Current,9914.2,8/7/2018,3/1/2023,176,9/4/2023,Withdrawal,1620.06,11534.26,0
177,Amanda,Thompson,62,Female,Address_177,Nashville,19458795030,amanda.thompson@kag.com,Current,2104.64,6/11/2014,1/10/2023,177,3/4/2023,Deposit,4556.93,6661.57,0
,Amanda,Cuevas,,Other,86333 Julie Crest Apt. 606,San Jose,19458795031,amanda.walker@kag.com,Current,4083.9,6/11/2020,1/16/2023,178,2/24/2023,Transfer,3441.02,7524.92,1
179,Sarah,Williams,20,Male,Address_179,Atlanta,19458795032,sarah.williams@kag.com,Savings,8860.31,8/11/2012,3/25/2023,179,9/15/2023,Deposit,661.29,9521.6,0
180,Ashley,Lee,32,Female,Address_180,Boston,,ashley.lee@kag.com,Savings,,,6/21/2023,180,1/23/2023,Transfer,1191.438897413515,12655.25,1
181,William,Sanchez,20,Female,Address_181,Detroit,19458795034,william.sanchez@kag.com,Savings,2467.22,3/6/2019,5/27/2023,181,4/18/2023,Transfer,680.96,3148.18,0
182,Betty,Scott,48,Male,Address_182,Colorado Springs,19458795035,betty.scott@kag.com,Current,7456.82,5/31/2009,4/10/2023,182,6/25/2023,Withdrawal,3329.5,10786.32,0
183,Matthew,Adams,27,Other,Address_183,Oklahoma City,19458795036,matthew.adams@kag.com,Current,3126.72,6/23/2015,9/28/2023,183,1/15/2023,Deposit,3638.86,6765.58,0
184,Joshua,Torres,55,Male,Address_184,Tucson,19458795037,joshua.torres@kag.com,Savings,7688.08,4/12/2019,8/3/2023,184,11/3/2023,Transfer,2815.18,4872.9,0
185,Steven,Perez,39,Female,Address_185,Columbus,19458795038,steven.perez@kag.com,Savings,1340.31,9/11/2013,3/26/2023,185,6/1/2023,Withdrawal,4830.12,6170.43,0
186,James,Adams,31,Female,Address_186,Mesa,19458795039,james.adams@kag.com,Savings,3428.08,9/28/2015,2/8/2023,186,10/3/2023,Transfer,4722.23,-1294.15,0
187,Anthony,Lopez,26,Female,Address_187,San Francisco,19458795040,anthony.lopez@kag.com,Current,842.5,2/16/2005,1/5/2023,187,11/8/2023,Withdrawal,1037.52,-195.02,0
188,Richard,Adams,35,Male,Address_188,Nashville,19458795041,richard.adams@kag.com,Current,4969.78,1/31/2001,3/27/2023,188,2/7/2023,Deposit,11.64,4958.14,0
189,Kenneth,Gonzalez,25,Female,Address_189,Indianapolis,19458795042,kenneth.gonzalez@kag.com,Savings,7044.86,6/6/2006,10/14/2023,189,10/8/2023,Deposit,3317.12,3727.74,0
190,Michael,Hernandez,55,Female,Address_190,Indianapolis,19458795043,michael.hernandez@kag.com,Current,3848.3,4/25/2016,7/26/2023,190,3/27/2023,Deposit,2383.45,6231.75,0
191,Joshua,Thomas,32,Other,Address_191,Oklahoma City,19458795044,joshua.thomas@kag.com,Current,6185.7,6/27/2009,2/7/2023,191,11/20/2023,Deposit,1679.95,7865.65,0
192,Jennifer,Davis,63,Other,Address_192,Memphis,19458795045,jennifer.davis@kag.com,Current,5733.96,11/11/2012,9/13/2023,192,3/21/2023,Deposit,4585.28,1148.68,0
193,Linda,Flores,32,Female,Address_193,Louisville,19458795046,linda.flores@kag.com,Current,3016.51,6/11/2018,6/29/2023,193,11/16/2023,Deposit,4892.75,-1876.24,0
194,Anthony,Flores,69,Other,Address_194,San Diego,19458795047,anthony.flores@kag.com,Savings,4919.1,10/21/2011,1/19/2023,194,6/20/2023,Transfer,4653.58,9572.68,0
195,David,Hall,23,Male,Address_195,Las Vegas,19458795048,david.hall@kag.com,Savings,783.29,10/13/2021,6/12/2023,195,3/12/2023,Transfer,2505.97,-1722.68,0
196,Paul,Johnson,29,Other,Address_196,Chicago,19458795049,paul.johnson@kag.com,Current,4653.14,1/1/2000,7/21/2023,196,3/29/2023,Withdrawal,3519.75,8172.89,0
197,Steven,Robinson,59,Other,Address_197,Boston,19458795050,steven.robinson@kag.com,Current,4636.08,1/7/2020,9/28/2023,197,2/26/2023,Deposit,866.15,5502.23,0
198,Carol,Robinson,36,Other,Address_198,Denver,19458795051,carol.robinson@kag.com,Savings,384.31,9/13/2014,3/29/2023,198,6/16/2023,Deposit,4754.77,-4370.46,0
199,Amanda,Lopez,57,Other,Address_199,Tucson,19458795052,amanda.lopez@kag.com,Current,5187.35,4/9/2003,6/24/2023,199,4/29/2023,Transfer,1425.55,3761.8,0
200,Kathleen,,22,Male,Address_200,Los Angeles,,nancy.martinez@kag.com,Current,7403.17,1/4/2003,8/31/2023,200,10/12/2023,Withdrawal,2038.768888771922,8374.94,1
201,Joseph,Baker,44,Other,Address_201,Charlotte,19458795054,joseph.baker@kag.com,Savings,4577.3,9/21/2009,5/28/2023,201,8/24/2023,Withdrawal,310.19,4887.49,0
202,Emily,Hernandez,27,Female,Address_202,Washington,19458795055,emily.hernandez@kag.com,Current,6495.65,1/31/2002,9/22/2023,202,11/16/2023,Withdrawal,2756.35,9252.0,0
203,Emily,Anderson,60,Other,Address_203,Jacksonville,19458795056,emily.anderson@kag.com,Savings,5370.97,11/8/2020,1/5/2023,203,10/30/2023,Deposit,4742.83,10113.8,0
204,Nancy,Thomas,69,Other,Address_204,Seattle,19458795057,nancy.thomas@kag.com,Current,7873.27,9/9/2022,5/19/2023,204,1/20/2023,Deposit,686.59,8559.86,0
205,Kenneth,Taylor,63,Female,Address_205,Washington,19458795058,kenneth.taylor@kag.com,Current,5193.11,12/19/2014,4/13/2023,205,1/7/2023,Withdrawal,612.94,5806.05,0
206,Ronald,Sanchez,31,Male,Address_206,Portland,19458795059,ronald.sanchez@kag.com,Current,3382.93,10/9/2016,12/13/2023,206,7/29/2023,Deposit,1370.26,2012.67,0
207,Ronald,Johnson,51,Female,Address_207,San Jose,19458795060,ronald.johnson@kag.com,Current,8292.93,1/26/2003,9/15/2023,207,8/26/2023,Deposit,3330.32,11623.25,0
208,Barbara,Roberts,66,Female,Address_208,Tucson,19458795061,barbara.roberts@kag.com,Current,769.45,2/17/2007,6/29/2023,208,12/16/2023,Deposit,2743.59,3513.04,0
209,Joshua,Lopez,32,Female,Address_209,Phoenix,19458795062,joshua.lopez@kag.com,Current,2965.62,8/23/2018,9/3/2023,209,4/24/2023,Deposit,490.07,3455.69,0
210,Mary,Sanchez,46,Female,Address_210,Detroit,19458795063,mary.sanchez@kag.com,Current,5955.7,10/10/2008,5/28/2023,210,11/5/2023,Withdrawal,2217.08,3738.62,0
211,Michael,Thompson,43,Other,Address_211,San Jose,19458795064,michael.thompson@kag.com,Current,8574.66,9/24/2012,1/21/2023,,6/7/2023,Withdrawal,343.99,8918.65,1
212,Ronald,Moore,44,Other,Address_212,Portland,19458795065,ronald.moore@kag.com,Savings,814.2,8/21/2021,11/3/2023,212,11/18/2023,Transfer,4261.0,-3446.8,0
213,Paul,Young,20,Other,Address_213,Columbus,19458795066,paul.young@kag.com,Savings,1050.92,1/23/2014,6/7/2023,213,5/7/2023,Deposit,544.49,1595.41,0
214,Ronald,Carter,20,Other,Address_214,Las Vegas,19458795067,ronald.carter@kag.com,Savings,2895.61,5/27/2014,6/25/2023,214,7/22/2023,Deposit,2361.78,533.83,0
215,Thomas,Nguyen,52,Male,Address_215,Chicago,19458795068,thomas.nguyen@kag.com,Savings,3511.26,9/26/2005,9/14/2023,215,8/12/2023,Deposit,2557.21,954.05,0
216,Ronald,Campbell,52,Other,Address_216,Baltimore,19458795069,ronald.campbell@kag.com,Current,8451.03,10/13/2007,9/22/2023,216,3/11/2023,Transfer,2655.33,5795.7,0
217,Mary,Williams,67,Other,Address_217,Sacramento,19458795070,mary.williams@kag.com,Savings,9593.14,5/19/2018,4/23/2023,217,12/14/2023,Transfer,3049.68,12642.82,0
218,Mary,Nguyen,23,Male,Address_218,Columbus,19458795071,mary.nguyen@kag.com,Savings,270.56,4/19/2006,6/17/2023,218,4/30/2023,Transfer,3510.9,3781.46,0
219,Betty,Williams,31,Female,Address_219,Fort Worth,19458795072,betty.williams@kag.com,Current,252.03,9/22/2004,1/21/2023,219,6/2/2023,Transfer,31.75,220.28,0
220,Daniel,Robinson,80,,Address_220,,19458795073,daniel.robinson@kag.com,Current,8661.62,5/27/2001,3/21/2023,220,1/23/2023,Deposit,164.26,8497.36,1
221,Paul,Smith,20,Other,Address_221,Memphis,19458795074,paul.smith@kag.com,Current,1442.61,11/12/2018,8/16/2023,221,5/20/2023,Deposit,3061.64,-1619.03,0
,Emily,Robinson,50,Female,16636 Brown Junctions,San Francisco,19458795075,emily.robinson@kag.com,Current,3459.43,3/6/2002,2/6/2023,222,4/22/2023,Deposit,918.89,4378.32,1
223,Steven,Hall,59,Other,Address_223,Omaha,19458795076,steven.hall@kag.com,Current,2824.61,7/30/2013,4/1/2023,223,5/18/2023,Transfer,4160.91,-1336.3,0
224,James,Young,30,Female,Address_224,Nashville,19458795077,james.young@kag.com,Savings,2890.5,12/25/2008,11/23/2023,224,6/29/2023,Withdrawal,3141.28,-250.78,0
225,Christopher,Ramirez,46,Female,Address_225,El Paso,19458795078,christopher.ramirez@kag.com,Current,3353.06,8/27/2021,6/1/2023,225,4/29/2023,Withdrawal,4902.2,8255.26,0
226,Mary,Lee,26,Female,Address_226,Oklahoma City,19458795079,mary.lee@kag.com,Current,3426.86,2/10/2016,6/27/2023,226,5/10/2023,Deposit,3642.74,7069.6,0
227,Amanda,Rivera,49,Other,Address_227,Austin,19458795080,amanda.rivera@kag.com,Current,6239.54,3/17/2008,7/1/2023,227,7/7/2023,Withdrawal,462.66,6702.2,0
228,Nicole,,39,Female,Address_228,Fresno,,sandra.gonzalez@kag.com,Savings,6324.96,1/21/2002,4/20/2023,228,3/22/2023,Transfer,2103.7480493836056,7188.13,1
229,Emily,Rush,,Other,Address_229,Jacksonville,19458795082,emily.clark@kag.com,Current,5276.63,8/29/2003,12/26/2023,229,7/20/2023,Transfer,242.28,5518.91,1
230,Jennifer,Scott,51,Male,Address_230,Jacksonville,19458795083,jennifer.scott@kag.com,Current,8599.56,2/4/2012,4/19/2023,230,11/23/2023,Deposit,3708.47,4891.09,0
231,Emily,Miller,27,,Address_231,New Kaitlinview,19458795084,emily.miller@kag.com,Savings,8472.15,5/14/2005,6/5/2023,231,3/15/2023,,642.85,7829.3,1
232,Patricia,Perez,42,Other,Address_232,Mesa,19458795085,patricia.perez@kag.com,Savings,2250.45,9/24/2012,9/17/2023,232,10/5/2023,Deposit,3322.2,-1071.75,0
233,William,Martinez,29,Female,Address_233,Las Vegas,19458795086,william.martinez@kag.com,Current,5482.03,7/2/2008,3/8/2023,233,5/6/2023,Transfer,2781.43,2700.6,0
234,Thomas,Hill,68,Other,Address_234,Fort Worth,19458795087,thomas.hill@kag.com,Savings,7859.99,1/2/2000,9/17/2023,234,6/5/2023,Withdrawal,3170.16,4689.83,0
235,Donna,Anderson,20,Other,Address_235,El Paso,19458795088,donna.anderson@kag.com,Savings,8682.06,1/19/2002,9/28/2023,235,7/2/2023,Transfer,2548.26,11230.32,0
236,Nancy,Anderson,36,Male,Address_236,Portland,19458795089,nancy.anderson@kag.com,Current,2626.34,3/9/2021,2/6/2023,236,4/16/2023,Withdrawal,75.01,2701.35,0
237,Robert,Brown,50,Female,Address_237,Atlanta,19458795090,robert.brown@kag.com,Savings,4991.59,10/19/2007,9/27/2023,237,11/30/2023,Deposit,1273.56,3718.03,0
238,Kimberly,Young,64,Other,Address_238,Philadelphia,19458795091,kimberly.young@kag.com,Savings,5297.77,11/10/2020,5/3/2023,238,5/27/2023,Transfer,4426.06,871.71,0
239,Jennifer,Thompson,43,Male,Address_239,New York,19458795092,jennifer.thompson@kag.com,Current,7026.42,11/10/2009,8/12/2023,239,1/1/2023,Deposit,4647.05,11673.47,0
240,Lisa,Garcia,30,Other,Address_240,Philadelphia,19458795093,lisa.garcia@kag.com,Savings,3369.57,9/9/2001,7/14/2023,240,7/3/2023,Transfer,495.08,2874.49,0
241,William,Garcia,,Other,Address_241,Washington,19458795094,william.white@kag.com,Savings,3005.17,8/16/2014,3/23/2023,241,3/29/2023,Withdrawal,4763.62,-1758.45,1
242,Deborah,Martin,51,Male,Address_242,Las Vegas,19458795095,deborah.martin@kag.com,Current,7085.42,12/1/2009,2/19/2023,242,7/11/2023,Withdrawal,3355.92,3729.5,0
243,Jessica,Torres,39,Female,Address_243,Boston,19458795096,jessica.torres@kag.com,Current,4053.42,2/3/2012,3/19/2023,243,3/28/2023,Transfer,4613.56,8666.98,0
244,Steven,Martin,37,Male,Address_244,Charlotte,19458795097,steven.martin@kag.com,Savings,139.84,1/5/2008,1/25/2023,244,3/10/2023,Transfer,2011.81,2151.65,0
245,David,Lopez,60,Female,Address_245,Detroit,19458795098,david.lopez@kag.com,Savings,9384.68,5/6/2014,10/22/2023,245,12/6/2023,Transfer,517.71,8866.97,0
246,Jennifer,Allen,40,Other,Address_246,San Diego,19458795099,jennifer.allen@kag.com,Savings,1581.49,7/3/2015,1/26/2023,246,4/20/2023,Withdrawal,1519.24,3100.73,0
247,Jessica,Ramirez,65,Other,Address_247,Las Vegas,19458795100,jessica.ramirez@kag.com,Savings,1571.48,1/19/2016,3/1/2023,247,12/26/2023,Deposit,3451.51,5022.99,0
248,Mark,Davis,31,Male,Address_248,Kansas City,19458795101,mark.davis@kag.com,Savings,8201.82,10/13/2001,11/4/2023,248,6/21/2023,Deposit,3978.16,4223.66,0
249,Michael,Smith,47,Male,Address_249,Philadelphia,19458795102,michael.smith@kag.com,Current,3421.48,4/16/2001,3/11/2023,,6/26/2023,Transfer,260.11,3681.59,1
250,Sarah,Torres,40,Male,Address_250,Sacramento,19458795103,sarah.torres@kag.com,Savings,3348.94,12/23/2021,6/3/2023,250,4/9/2023,Deposit,2439.89,909.05,0
251,Margaret,Perez,64,Other,Address_251,New York,19458795104,margaret.perez@kag.com,Savings,6261.71,4/13/2013,2/17/2023,251,2/5/2023,Deposit,331.19,5930.52,0
252,Christopher,Garcia,69,Female,Address_252,Mesa,19458795105,christopher.garcia@kag.com,Current,684.48,8/11/2003,2/23/2023,252,8/13/2023,Deposit,4319.43,5003.91,0
253,Sandra,Lee,36,Male,Address_253,Fort Worth,19458795106,sandra.lee@kag.com,Current,2445.92,8/14/2013,4/24/2023,253,12/10/2023,Deposit,2386.93,58.99,0
254,Michael,Young,56,Female,Address_254,Kansas City,19458795107,michael.young@kag.com,Savings,627.38,12/26/2012,10/4/2023,254,10/20/2023,Withdrawal,4574.96,-3947.58,0
255,Christopher,Wright,60,Male,Address_255,,19458795108,christopher.wright@kag.com,Savings,2985.95,4/4/2007,4/20/2023,255,9/10/2023,Withdrawal,402.11,2583.84,1
256,Sarah,Anderson,53,Male,Address_256,Fort Worth,19458795109,sarah.anderson@kag.com,Current,8712.31,11/18/2009,3/13/2023,256,2/20/2023,Withdrawal,1659.05,10371.36,0
257,Emily,Jones,23,Male,Address_257,Colorado Springs,19458795110,emily.jones@kag.com,Savings,9102.39,11/18/2021,1/18/2023,257,10/20/2023,Transfer,3385.93,12488.32,0
258,John,Rivera,40,Male,Address_258,San Antonio,19458795111,john.rivera@kag.com,Current,3163.42,7/25/2000,1/15/2023,258,6/2/2023,Transfer,1474.99,4638.41,0
259,Kenneth,Roberts,27,Other,Address_259,Austin,19458795112,kenneth.roberts@kag.com,Current,1957.11,5/16/2013,2/11/2023,259,12/8/2023,Withdrawal,4209.38,6166.49,0
260,Steven,Mitchell,52,Other,Address_260,Mesa,19458795113,steven.mitchell@kag.com,Current,1439.23,11/10/2008,1/20/2023,260,8/25/2023,Deposit,4934.3,-3495.07,0
261,Michelle,Garcia,38,Male,Address_261,Milwaukee,19458795114,michelle.garcia@kag.com,Current,4004.75,5/3/2000,1/16/2023,261,9/18/2023,Withdrawal,1413.29,5418.04,0
262,Joshua,Harris,49,Other,Address_262,Tucson,19458795115,joshua.harris@kag.com,Savings,8281.42,6/25/2016,5/15/2023,262,5/16/2023,Deposit,1811.78,6469.64,0
263,Karen,Rivera,47,Other,Address_263,San Jose,19458795116,karen.rivera@kag.com,Current,8541.37,12/17/2011,8/9/2023,263,9/11/2023,Deposit,4837.05,3704.32,0
264,Michelle,Flores,50,Other,Address_264,Seattle,19458795117,michelle.flores@kag.com,Savings,554.69,12/19/2000,4/5/2023,264,11/5/2023,Withdrawal,1796.72,-1242.03,0
265,James,Lewis,23,Other,Address_265,Las Vegas,19458795118,james.lewis@kag.com,Current,2171.37,11/14/2005,4/3/2023,265,4/15/2023,Transfer,2784.37,-613.0,0
266,William,Miller,22,Female,Address_266,Dallas,19458795119,william.miller@kag.com,Savings,2111.39,12/20/2002,3/22/2023,266,10/10/2023,Deposit,3848.52,5959.91,0
267,Betty,Flores,32,Female,Address_267,Milwaukee,19458795120,betty.flores@kag.com,Savings,8301.46,1/22/2003,3/19/2023,267,11/13/2023,Deposit,2197.34,10498.8,0
268,Matthew,Gonzalez,60,Other,Address_268,Jacksonville,19458795121,matthew.gonzalez@kag.com,Current,4617.29,8/19/2002,12/17/2023,268,11/17/2023,Withdrawal,1869.31,2747.98,0
269,Stephanie,Nguyen,69,Female,Address_269,Los Angeles,19458795122,stephanie.nguyen@kag.com,Savings,3747.11,1/27/2002,5/26/2023,269,3/25/2023,Deposit,2482.99,6230.1,0
270,Daniel,Moore,42,Male,Address_270,Kansas City,19458795123,daniel.moore@kag.com,Savings,9570.4,5/30/2021,11/16/2023,270,7/18/2023,Deposit,3899.8,13470.2,0
271,Donald,Johnson,30,Female,Address_271,Charlotte,19458795124,donald.johnson@kag.com,Savings,9261.04,11/23/2004,1/26/2023,271,2/14/2023,Withdrawal,1567.69,7693.35,0
272,Ashley,Davis,23,Male,Address_272,Chicago,19458795125,ashley.davis@kag.com,Current,4457.06,8/12/2003,7/16/2023,272,7/8/2023,Deposit,1760.53,6217.59,0
273,Carol,Hernandez,54,Female,Address_273,Milwaukee,19458795126,carol.hernandez@kag.com,Savings,1370.49,11/12/2001,5/24/2023,273,2/19/2023,Transfer,953.81,2324.3,0
274,Andrew,Allen,19,Female,Address_274,Philadelphia,19458795127,andrew.allen@kag.com,Savings,1792.93,9/3/2016,3/18/2023,274,10/31/2023,Transfer,3511.07,-1718.14,0
275,John,Nguyen,34,Male,Address_275,Chicago,19458795128,john.nguyen@kag.com,Current,1209.63,1/19/2002,11/10/2023,275,7/20/2023,Transfer,4498.26,5707.89,0
276,Jessica,Mitchell,41,Male,Address_276,Austin,19458795129,jessica.mitchell@kag.com,Current,6836.99,2/22/2022,12/18/2023,276,6/24/2023,Withdrawal,936.84,7773.83,0
277,Sandra,Clark,29,Other,Address_277,Charlotte,19458795130,sandra.clark@kag.com,Savings,5591.4,6/4/2006,7/20/2023,277,5/22/2023,Withdrawal,182.6,5774.0,0
278,Deborah,Martin,61,Female,Address_278,Louisville,19458795131,deborah.martin@kag.com,Current,5610.78,12/8/2001,10/30/2023,278,10/2/2023,Transfer,1912.54,3698.24,0
279,Ronald,Lopez,31,Male,Address_279,Jacksonville,19458795132,ronald.lopez@kag.com,Current,1073.94,11/11/2010,11/23/2023,279,7/9/2023,Withdrawal,2056.67,-982.73,0
280,,Nelson,24,Other,Address_280,Kansas City,19458795133,allenperez@example.com,Current,7953.42,6/8/2007,5/3/2023,,5/14/2023,Withdrawal,3232.86,11186.28,1
281,James,Walker,43,Male,Address_281,San Antonio,19458795134,james.walker@kag.com,Savings,5402.17,4/6/2019,6/27/2023,281,4/11/2023,Withdrawal,437.1,5839.27,0
282,Deborah,Clark,49,Other,Address_282,Charlotte,19458795135,deborah.clark@kag.com,Current,1000.6,5/22/2021,10/29/2023,282,12/12/2023,Transfer,4109.28,-3108.68,0
283,Barbara,Young,46,Other,Address_283,Seattle,19458795136,barbara.young@kag.com,Current,7496.59,12/28/2021,1/8/2023,283,9/26/2023,Withdrawal,2874.19,10370.78,0
284,Robert,Martinez,63,Male,Address_284,Seattle,19458795137,robert.martinez@kag.com,Current,9814.85,4/24/2001,1/2/2023,284,12/23/2023,Withdrawal,2734.39,7080.46,0
